volcano,volcanoLabel,elevation,country,countryLabel,coord,mountainRange,mountainRangeLabel
http://www.wikidata.org/entity/Q5047973,Casablanca,1990,http://www.wikidata.org/entity/Q298,Чили,Point(-72.0 -40.77138889),http://www.wikidata.org/entity/Q5456,Анды
http://www.wikidata.org/entity/Q23671133,Mbetpit,1988,http://www.wikidata.org/entity/Q1009,Камерун,Point(10.713055555 5.517777777),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q25407011,Volcán de Sanaré,1987,http://www.wikidata.org/entity/Q717,Венесуэла,Point(-69.587222222 9.76),,
http://www.wikidata.org/entity/Q3742394,Сига,1986,http://www.wikidata.org/entity/Q17,Япония,Point(138.510725 36.699427777),http://www.wikidata.org/entity/Q415350,Акаиси
http://www.wikidata.org/entity/Q3742394,Сига,1986,http://www.wikidata.org/entity/Q17,Япония,Point(138.51273 36.69999),http://www.wikidata.org/entity/Q415350,Акаиси
http://www.wikidata.org/entity/Q1513847,Mount Recheshnoi,1984,http://www.wikidata.org/entity/Q30,США,Point(-168.539 53.157),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q3100052,Гедамса,1984,http://www.wikidata.org/entity/Q115,Эфиопия,Point(39.18034 8.35554),,
http://www.wikidata.org/entity/Q3467803,Mount Kukak,1981,http://www.wikidata.org/entity/Q30,США,Point(-154.35735226 58.452368),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q31449891,Cerro El Cohetero,1969,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.3327 19.27184),,
http://www.wikidata.org/entity/Q1673747,Mount Isarog,1966,http://www.wikidata.org/entity/Q928,Филиппины,Point(123.373333333 13.659166666),,
http://www.wikidata.org/entity/Q6920162,Mount Chubetsu,1962.75,http://www.wikidata.org/entity/Q17,Япония,Point(142.894444444 43.591111111),http://www.wikidata.org/entity/Q1157658,Дайсецудзан (хребет)
http://www.wikidata.org/entity/Q5267395,Devils Desk,1955,http://www.wikidata.org/entity/Q30,США,Point(-154.298 58.4756),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q1112372,Желтовский,1953,http://www.wikidata.org/entity/Q159,Россия,Point(157.3281 51.5771),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q1112372,Желтовский,1953,http://www.wikidata.org/entity/Q159,Россия,Point(157.333333333 51.583333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q5267395,Devils Desk,1951,http://www.wikidata.org/entity/Q30,США,Point(-154.298 58.4756),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q2573663,"Апи (вулкан, остров Сангеанг)",1949,http://www.wikidata.org/entity/Q252,Индонезия,Point(119.05 -8.18),,
http://www.wikidata.org/entity/Q150081,Mount Kaba,1940,http://www.wikidata.org/entity/Q252,Индонезия,Point(102.62 -3.52),http://www.wikidata.org/entity/Q649051,Барисан
http://www.wikidata.org/entity/Q1435038,Кверкфьёдль,1933,http://www.wikidata.org/entity/Q189,Исландия,Point(-16.665428258 64.661112247),,
http://www.wikidata.org/entity/Q1112372,Желтовский,1930,http://www.wikidata.org/entity/Q159,Россия,Point(157.3281 51.5771),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q1112372,Желтовский,1930,http://www.wikidata.org/entity/Q159,Россия,Point(157.333333333 51.583333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q21834087,Volcán Santa María,1929,http://www.wikidata.org/entity/Q414,Аргентина,Point(-69.3242 -36.3017),,
http://www.wikidata.org/entity/Q3695499,Mount Kirigamine,1925,http://www.wikidata.org/entity/Q17,Япония,Point(138.167 36.1),http://www.wikidata.org/entity/Q11602829,Chikuma Mountains
http://www.wikidata.org/entity/Q23649179,Q23649179,1922,http://www.wikidata.org/entity/Q29,Испания,Point(-17.833333333 28.582777777),,
http://www.wikidata.org/entity/Q11666652,Mount Iizuna,1917,http://www.wikidata.org/entity/Q17,Япония,Point(138.133333333 36.733333333),,
http://www.wikidata.org/entity/Q11666652,Mount Iizuna,1917,http://www.wikidata.org/entity/Q17,Япония,Point(138.133611111 36.739166666),,
http://www.wikidata.org/entity/Q2091698,Тенорио,1916,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-85.015 10.672777777),http://www.wikidata.org/entity/Q3693409,Кордильера-де-Гуанакасте
http://www.wikidata.org/entity/Q23925918,Hydrographers Range,1915,http://www.wikidata.org/entity/Q691,Папуа — Новая Гвинея,Point(148.33521 -8.96006),,
http://www.wikidata.org/entity/Q23925918,Hydrographers Range,1915,http://www.wikidata.org/entity/Q691,Папуа — Новая Гвинея,Point(148.61666667 -9.0),,
http://www.wikidata.org/entity/Q8526591,Mount Furano,1912.1,http://www.wikidata.org/entity/Q17,Япония,Point(142.634722222 43.393611111),http://www.wikidata.org/entity/Q7813457,Tokachi Volcanic Group
http://www.wikidata.org/entity/Q2264951,Большой Паялпан,1906,http://www.wikidata.org/entity/Q159,Россия,Point(157.75 55.833333333),,
http://www.wikidata.org/entity/Q1055899,Серро-Хадсон,1905,http://www.wikidata.org/entity/Q298,Чили,Point(-72.95 -45.92),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q31445632,Volcán El Tepalcate,1899,http://www.wikidata.org/entity/Q96,Мексика,Point(-104.290833333 24.050277777),,
http://www.wikidata.org/entity/Q713619,Йотей,1898,http://www.wikidata.org/entity/Q17,Япония,Point(140.806388888 42.827222222),,
http://www.wikidata.org/entity/Q31449926,Cerro Chino,1897,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.105833333 19.414722222),,
http://www.wikidata.org/entity/Q123157,Mountain Telomoyo,1894,http://www.wikidata.org/entity/Q252,Индонезия,Point(110.4 -7.37),,
http://www.wikidata.org/entity/Q511443,Mallahle,1875,http://www.wikidata.org/entity/Q115,Эфиопия,Point(41.655 13.277),,
http://www.wikidata.org/entity/Q23737041,Cerro Santa María,1872,http://www.wikidata.org/entity/Q800,Коста-Рика,Point(-85.317222222 10.810555555),,
http://www.wikidata.org/entity/Q3861932,Mount Roundtop,1871,http://www.wikidata.org/entity/Q30,США,Point(-163.5912323 54.799438),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q1574045,Мартин,1863,http://www.wikidata.org/entity/Q30,США,Point(-155.361111111 58.172222222),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q31450335,Cerro Itzhuitz,1863,http://www.wikidata.org/entity/Q96,Мексика,Point(-92.40866 16.48941),,
http://www.wikidata.org/entity/Q1574045,Мартин,1859,http://www.wikidata.org/entity/Q30,США,Point(-155.361111111 58.172222222),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q2386185,Вулкан Крашенинникова,1856,http://www.wikidata.org/entity/Q159,Россия,Point(160.273333333 54.593333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q1945447,Монт-Росс,1850,http://www.wikidata.org/entity/Q142,Франция,Point(69.5 -49.6),http://www.wikidata.org/entity/Q3297593,Gallieni Massif
http://www.wikidata.org/entity/Q2661998,Текуамбурро,1845,http://www.wikidata.org/entity/Q774,Гватемала,Point(-90.406944444 14.156111111),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q18415063,Piton de la Source,1834,http://www.wikidata.org/entity/Q142,Франция,Point(55.59111 -21.17306),http://www.wikidata.org/entity/Q3297693,Питон-де-ла-Фурнез
http://www.wikidata.org/entity/Q1483537,Snæfell,1833,http://www.wikidata.org/entity/Q189,Исландия,Point(-15.5755 64.79716667),http://www.wikidata.org/entity/Q291004,Исландское плато
http://www.wikidata.org/entity/Q1322653,Горелый,1829,http://www.wikidata.org/entity/Q159,Россия,Point(158.033333333 52.558333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q21839037,Volcanes Los Callos,1829,http://www.wikidata.org/entity/Q414,Аргентина,Point(-69.613888888 -36.645555555),,
http://www.wikidata.org/entity/Q415251,Акаги (вулкан),1828,http://www.wikidata.org/entity/Q17,Япония,Point(139.193611111 36.560833333),http://www.wikidata.org/entity/Q10867534,Три горы Дзёмо
http://www.wikidata.org/entity/Q547770,Тятя,1819,http://www.wikidata.org/entity/Q159,Россия,Point(146.250833333 44.353888888),,
http://www.wikidata.org/entity/Q547770,Тятя,1819,http://www.wikidata.org/entity/Q159,Россия,Point(146.25099 44.35408),,
http://www.wikidata.org/entity/Q2282091,Чикурачки,1816,http://www.wikidata.org/entity/Q159,Россия,Point(155.461666666 50.321666666),,
http://www.wikidata.org/entity/Q2656048,Pico Birigoyo,1807,http://www.wikidata.org/entity/Q29,Испания,Point(-17.841111111 28.605),,
http://www.wikidata.org/entity/Q2656048,Pico Birigoyo,1807,http://www.wikidata.org/entity/Q29,Испания,Point(-17.8408747 28.6049295),,
http://www.wikidata.org/entity/Q31450418,Volcán El Comalito,1807,http://www.wikidata.org/entity/Q96,Мексика,Point(-102.5546 19.77722),,
http://www.wikidata.org/entity/Q2976672,Танага,1806,http://www.wikidata.org/entity/Q30,США,Point(-178.141388888 51.883888888),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q4176881,Итаси,1800,http://www.wikidata.org/entity/Q1019,Мадагаскар,Point(46.783333333 -19.066666666),,
http://www.wikidata.org/entity/Q456619,Амбанг,1795,http://www.wikidata.org/entity/Q252,Индонезия,Point(124.415833333 0.7575),,
http://www.wikidata.org/entity/Q6921721,Кудзю,1791,http://www.wikidata.org/entity/Q17,Япония,Point(131.24083333 33.08222222),,
http://www.wikidata.org/entity/Q22472235,Cerro Tralihue,1791,http://www.wikidata.org/entity/Q298,Чили,Point(-70.8983 -38.5092),,
http://www.wikidata.org/entity/Q1582571,Mount Parker,1784,http://www.wikidata.org/entity/Q928,Филиппины,Point(124.88972222 6.11416667),,
http://www.wikidata.org/entity/Q385882,Вулкан Фусса,1772,http://www.wikidata.org/entity/Q159,Россия,Point(155.2475 50.269722222),http://www.wikidata.org/entity/Q2372442,Большая Курильская гряда
http://www.wikidata.org/entity/Q5267395,Devils Desk,1767,http://www.wikidata.org/entity/Q30,США,Point(-154.298 58.4756),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q106028265,Hofsjökull,1765,http://www.wikidata.org/entity/Q189,Исландия,Point(-18.766 64.8148),,
http://www.wikidata.org/entity/Q1367704,Esjufjöll,1760,http://www.wikidata.org/entity/Q189,Исландия,Point(-16.538055555 64.254444444),,
http://www.wikidata.org/entity/Q2269026,Берни,1758,http://www.wikidata.org/entity/Q298,Чили,Point(-73.37081909 -52.327188),http://www.wikidata.org/entity/Q2608181,Патагонские Анды
http://www.wikidata.org/entity/Q1267547,Mount Mézenc,1753,http://www.wikidata.org/entity/Q142,Франция,Point(4.195 44.91111111),http://www.wikidata.org/entity/Q3297689,massif du Mézenc
http://www.wikidata.org/entity/Q607196,Сан-Кристобаль,1745,http://www.wikidata.org/entity/Q811,Никарагуа,Point(-87.0 12.7),http://www.wikidata.org/entity/Q2997146,Cordillera Los Maribios
http://www.wikidata.org/entity/Q4016621,Большой Ситкин (вулкан),1740,http://www.wikidata.org/entity/Q30,США,Point(-176.110833333 52.076388888),,
http://www.wikidata.org/entity/Q8536451,Harra es-Sawad,1737,http://www.wikidata.org/entity/Q805,Йемен,Point(46.12 13.58),,
http://www.wikidata.org/entity/Q513216,Келуд,1731,http://www.wikidata.org/entity/Q252,Индонезия,,,
http://www.wikidata.org/entity/Q783798,Кливленд,1730,http://www.wikidata.org/entity/Q30,США,Point(-169.945 52.822222222),http://www.wikidata.org/entity/Q678687,Алеутский хребет
http://www.wikidata.org/entity/Q2181214,Mount Kamojang,1730,http://www.wikidata.org/entity/Q252,Индонезия,Point(107.8 -7.125),,
http://www.wikidata.org/entity/Q182913,Гримсвотн,1725,http://www.wikidata.org/entity/Q189,Исландия,Point(-17.33 64.42),,
http://www.wikidata.org/entity/Q2154758,Рисири (вулкан),1721,http://www.wikidata.org/entity/Q17,Япония,Point(141.241922222 45.17865),,
http://www.wikidata.org/entity/Q4058910,Айнелькан,1721,http://www.wikidata.org/entity/Q159,Россия,Point(160.383333333 57.5),http://www.wikidata.org/entity/Q1429556,Срединный хребет
http://www.wikidata.org/entity/Q2010059,Большой Семячик,1720,http://www.wikidata.org/entity/Q159,Россия,Point(160.016666666 54.283333333),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q43876,Гунунг-Батур,1717,http://www.wikidata.org/entity/Q252,Индонезия,Point(115.375 -8.241944444),,
http://www.wikidata.org/entity/Q43876,Гунунг-Батур,1717,http://www.wikidata.org/entity/Q252,Индонезия,Point(115.376944444 -8.237222222),,
http://www.wikidata.org/entity/Q3116485,Tahual,1716,http://www.wikidata.org/entity/Q774,Гватемала,Point(-89.9 14.43),http://www.wikidata.org/entity/Q27036,Сьерра-Мадре-де-Чьяпас
http://www.wikidata.org/entity/Q31445622,Cerro La Tinaja,1714,http://www.wikidata.org/entity/Q96,Мексика,Point(-101.520555555 19.169166666),,
http://www.wikidata.org/entity/Q6651058,Little Mount Cameroon,1713,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.11583 4.07306),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q6651058,Little Mount Cameroon,1713,http://www.wikidata.org/entity/Q1009,Камерун,Point(9.1157 4.0744),http://www.wikidata.org/entity/Q945773,Камерунская линия
http://www.wikidata.org/entity/Q1376373,Вольф,1707,http://www.wikidata.org/entity/Q736,Эквадор,Point(-91.333333333 0.033333333),,
http://www.wikidata.org/entity/Q718441,Адзума,1707,http://www.wikidata.org/entity/Q17,Япония,Point(140.25 37.73),http://www.wikidata.org/entity/Q2669374,Адзума
http://www.wikidata.org/entity/Q2151346,вулкан Комарова,1704,http://www.wikidata.org/entity/Q159,Россия,Point(160.716391666 55.032477777),http://www.wikidata.org/entity/Q2216872,Восточный хребет
http://www.wikidata.org/entity/Q1319361,Кирисима,1700,http://www.wikidata.org/entity/Q17,Япония,Point(130.866666666 31.916666666),,
http://www.wikidata.org/entity/Q3321904,Mount Karakuni,1700,http://www.wikidata.org/entity/Q17,Япония,Point(130.86166667 31.93416667),http://www.wikidata.org/entity/Q1319361,Кирисима
http://www.wikidata.org/entity/Q1067452,Консепсьон,1700,http://www.wikidata.org/entity/Q811,Никарагуа,Point(-85.616666666 11.533333333),,
http://www.wikidata.org/entity/Q19360318,El Escondido volcano,1700,http://www.wikidata.org/entity/Q739,Колумбия,Point(-75.043 5.514),http://www.wikidata.org/entity/Q143982,Центральная Кордильера (Колумбия)
