star,starLabel,constellation,constellationLabel,starTypeLabel
http://www.wikidata.org/entity/Q9326953,SN 1989A,http://www.wikidata.org/entity/Q1105894,NGC 3687,переменная звезда
http://www.wikidata.org/entity/Q9327035,SN 1991N,http://www.wikidata.org/entity/Q845413,NGC 3310,переменная звезда
http://www.wikidata.org/entity/Q9327046,SN 1991X,http://www.wikidata.org/entity/Q1115411,NGC 4902,переменная звезда
http://www.wikidata.org/entity/Q9327169,SN 1993L,http://www.wikidata.org/entity/Q3680301,IC 5270,переменная звезда
http://www.wikidata.org/entity/Q9327238,SN 1995F,http://www.wikidata.org/entity/Q1050540,NGC 2726,переменная звезда
http://www.wikidata.org/entity/Q9327315,SN 1996X,http://www.wikidata.org/entity/Q606756,NGC 5061,переменная звезда
http://www.wikidata.org/entity/Q9327356,SN 1996bk,http://www.wikidata.org/entity/Q1118626,NGC 5308,переменная звезда
http://www.wikidata.org/entity/Q9327413,SN 1997X,http://www.wikidata.org/entity/Q1113481,NGC 4691,переменная звезда
http://www.wikidata.org/entity/Q9327414,SN 1997Y,http://www.wikidata.org/entity/Q1113370,NGC 4675,переменная звезда
http://www.wikidata.org/entity/Q9327458,SN 1997bp,http://www.wikidata.org/entity/Q581093,NGC 4680,переменная звезда
http://www.wikidata.org/entity/Q9327468,SN 1997bz,http://www.wikidata.org/entity/Q67844499,2dFGRS TGN440Z128,переменная звезда
http://www.wikidata.org/entity/Q9327511,SN 1997dq,http://www.wikidata.org/entity/Q1106599,NGC 3810,переменная звезда
http://www.wikidata.org/entity/Q9327620,SN 1998bp,http://www.wikidata.org/entity/Q649958,NGC 6495,переменная звезда
http://www.wikidata.org/entity/Q9327669,SN 1998dn,http://www.wikidata.org/entity/Q2630241,NGC 337A,переменная звезда
http://www.wikidata.org/entity/Q9327672,SN 1998dq,http://www.wikidata.org/entity/Q1147437,NGC 6754,переменная звезда
http://www.wikidata.org/entity/Q9327741,SN 1999aa,http://www.wikidata.org/entity/Q1049921,NGC 2595,переменная звезда
http://www.wikidata.org/entity/Q9327743,SN 1999ac,http://www.wikidata.org/entity/Q1125380,NGC 6063,переменная звезда
http://www.wikidata.org/entity/Q9327773,SN 1999bg,http://www.wikidata.org/entity/Q3711843,IC 758,переменная звезда
http://www.wikidata.org/entity/Q9327855,SN 1999el,http://www.wikidata.org/entity/Q1148735,NGC 6951,переменная звезда
http://www.wikidata.org/entity/Q9327921,SN 2000C,http://www.wikidata.org/entity/Q1048986,NGC 2415,переменная звезда
http://www.wikidata.org/entity/Q9328020,SN 2000cx,http://www.wikidata.org/entity/Q178583,NGC 524,переменная звезда
http://www.wikidata.org/entity/Q9328027,SN 2000de,http://www.wikidata.org/entity/Q1111081,NGC 4384,переменная звезда
http://www.wikidata.org/entity/Q9328072,SN 2000ew,http://www.wikidata.org/entity/Q1106599,NGC 3810,переменная звезда
http://www.wikidata.org/entity/Q9328224,SN 2001dp,http://www.wikidata.org/entity/Q1107294,NGC 3953,переменная звезда
http://www.wikidata.org/entity/Q9328230,SN 2001du,http://www.wikidata.org/entity/Q494054,NGC 1365,переменная звезда
http://www.wikidata.org/entity/Q9328250,SN 2001en,http://www.wikidata.org/entity/Q1037135,NGC 523,переменная звезда
http://www.wikidata.org/entity/Q9328263,SN 2001fa,http://www.wikidata.org/entity/Q1038164,NGC 673,переменная звезда
http://www.wikidata.org/entity/Q9328491,SN 2002bu,http://www.wikidata.org/entity/Q1110131,NGC 4242,переменная звезда
http://www.wikidata.org/entity/Q9331951,SN 2011co,http://www.wikidata.org/entity/Q1051099,NGC 2815,переменная звезда
http://www.wikidata.org/entity/Q9353888,T Хамелеона,http://www.wikidata.org/entity/Q3627282,скопление Эты Хамелеона,переменная звезда
http://www.wikidata.org/entity/Q9353888,T Хамелеона,http://www.wikidata.org/entity/Q79116708,ε Cha association,переменная звезда
http://www.wikidata.org/entity/Q10313771,каппа² Тельца,http://www.wikidata.org/entity/Q2604077,каппа Тельца,переменная звезда
http://www.wikidata.org/entity/Q10371417,сигма Северной Короны AB,http://www.wikidata.org/entity/Q83619397,сигма Северной Короны,переменная звезда
http://www.wikidata.org/entity/Q10848485,HD 163755,http://www.wikidata.org/entity/Q66477135,CD-30 15035,переменная звезда
http://www.wikidata.org/entity/Q10849333,HD 20809,http://www.wikidata.org/entity/Q1072618,Скопление Альфа Персея,переменная звезда
http://www.wikidata.org/entity/Q10849333,HD 20809,http://www.wikidata.org/entity/Q67856749,Ass Per OB 3,переменная звезда
http://www.wikidata.org/entity/Q10849621,V454 Андромеды,http://www.wikidata.org/entity/Q1065564,поток Гиад,переменная звезда
http://www.wikidata.org/entity/Q10850023,AK Зайца,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,переменная звезда
http://www.wikidata.org/entity/Q10850072,HD 40665,http://www.wikidata.org/entity/Q66491185,CCDM J05572-5325AB,переменная звезда
http://www.wikidata.org/entity/Q10938415,20 Персея,http://www.wikidata.org/entity/Q76492205,** STF 318ABC,переменная звезда
http://www.wikidata.org/entity/Q11261196,DH Тельца,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,переменная звезда
http://www.wikidata.org/entity/Q11261196,DH Тельца,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,переменная звезда
http://www.wikidata.org/entity/Q11762266,LkCa 15,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,переменная звезда
http://www.wikidata.org/entity/Q11762266,LkCa 15,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,переменная звезда
http://www.wikidata.org/entity/Q11889585,RW Возничего,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,переменная звезда
http://www.wikidata.org/entity/Q12064204,CD-60 1967,http://www.wikidata.org/entity/Q745008,NGC 2516,переменная звезда
http://www.wikidata.org/entity/Q12064840,Дзета Большой Медведицы B,http://www.wikidata.org/entity/Q1195678,Движущаяся группа звёзд Большой Медведицы,переменная звезда
http://www.wikidata.org/entity/Q12064840,Дзета Большой Медведицы B,http://www.wikidata.org/entity/Q66477109,Мицар,переменная звезда
http://www.wikidata.org/entity/Q12065059,Alpha Piscium B,http://www.wikidata.org/entity/Q14072,Альриша,переменная звезда
http://www.wikidata.org/entity/Q12065240,9 Весов,http://www.wikidata.org/entity/Q13047,Альфа Весов,переменная звезда
http://www.wikidata.org/entity/Q12065240,9 Весов,http://www.wikidata.org/entity/Q1049735,Движущаяся группа звёзд Кастора,переменная звезда
http://www.wikidata.org/entity/Q12065746,V936 Скорпиона,http://www.wikidata.org/entity/Q67856751,Upper Scorpius,переменная звезда
http://www.wikidata.org/entity/Q12065808,V1062 Скорпиона,http://www.wikidata.org/entity/Q67856755,Upper Centaurus-Lupus,переменная звезда
http://www.wikidata.org/entity/Q12067426,HD 208440,http://www.wikidata.org/entity/Q1149918,NGC 7160,переменная звезда
http://www.wikidata.org/entity/Q12067617,V456 Цефея,http://www.wikidata.org/entity/Q67856736,Ass Cep OB 6,переменная звезда
http://www.wikidata.org/entity/Q12067699,HD 22136,http://www.wikidata.org/entity/Q13790,Мирфак,переменная звезда
http://www.wikidata.org/entity/Q12067699,HD 22136,http://www.wikidata.org/entity/Q1072618,Скопление Альфа Персея,переменная звезда
http://www.wikidata.org/entity/Q12067699,HD 22136,http://www.wikidata.org/entity/Q67856749,Ass Per OB 3,переменная звезда
http://www.wikidata.org/entity/Q12067892,V1187 Тельца,http://www.wikidata.org/entity/Q13423,Плеяды,переменная звезда
http://www.wikidata.org/entity/Q12068478,V498 Персея,http://www.wikidata.org/entity/Q67856749,Ass Per OB 3,переменная звезда
http://www.wikidata.org/entity/Q12070101,HD 73045,http://www.wikidata.org/entity/Q13760,Ясли,переменная звезда
http://www.wikidata.org/entity/Q15694269,Gliese 79,http://www.wikidata.org/entity/Q1065564,поток Гиад,переменная звезда
http://www.wikidata.org/entity/Q15875769,Gliese 913,http://www.wikidata.org/entity/Q1065564,поток Гиад,переменная звезда
http://www.wikidata.org/entity/Q15964980,VX Овна,http://www.wikidata.org/entity/Q1065564,поток Гиад,переменная звезда
http://www.wikidata.org/entity/Q16620504,BD+46 3471,http://www.wikidata.org/entity/Q261879,IC 5146,переменная звезда
http://www.wikidata.org/entity/Q16635479,FU Тельца,http://www.wikidata.org/entity/Q932065,Молекулярное Облако Тельца,переменная звезда
http://www.wikidata.org/entity/Q16635479,FU Тельца,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,переменная звезда
http://www.wikidata.org/entity/Q22086905,NGC 2363-V1,http://www.wikidata.org/entity/Q917931,NGC 2363,переменная звезда
http://www.wikidata.org/entity/Q25099756,2MASS J19383260+4603591,http://www.wikidata.org/entity/Q1147831,NGC 6811,переменная звезда
http://www.wikidata.org/entity/Q25381534,V862 Скорпиона,http://www.wikidata.org/entity/Q11225,Бабочка,переменная звезда
http://www.wikidata.org/entity/Q27989888,BU Южного Креста,http://www.wikidata.org/entity/Q725477,Jewel Box,переменная звезда
http://www.wikidata.org/entity/Q28000219,Звезда Романо,http://www.wikidata.org/entity/Q13724,галактика Треугольника,переменная звезда
http://www.wikidata.org/entity/Q31888105,HD 100453,http://www.wikidata.org/entity/Q67856760,Lower Centaurus-Crux,переменная звезда
http://www.wikidata.org/entity/Q31898752,Z Тельца,http://www.wikidata.org/entity/Q76594058,** BID 1,переменная звезда
