star,starLabel,constellation,constellationLabel,starType,starTypeLabel
http://www.wikidata.org/entity/Q83737267,Q83737267,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q75104135,Q75104135,http://www.wikidata.org/entity/Q32889,карликовая галактика в созвездии Скульптор,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q85744086,Q85744086,http://www.wikidata.org/entity/Q5178054,Стивенсон 2,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79619035,Q79619035,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83736968,Q83736968,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q76815157,Q76815157,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79514639,Q79514639,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79624736,Q79624736,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q73996380,Q73996380,http://www.wikidata.org/entity/Q73999024,[KPR2005] 124,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83735024,Q83735024,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79491691,Q79491691,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q76810218,Q76810218,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q74945756,Q74945756,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q75104745,Q75104745,http://www.wikidata.org/entity/Q32889,карликовая галактика в созвездии Скульптор,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q83734428,Q83734428,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q74720571,Q74720571,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83736234,Q83736234,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83734135,Q83734135,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q74945161,Q74945161,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83736986,Q83736986,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q78323782,Q78323782,http://www.wikidata.org/entity/Q1760976,Q1760976,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83735190,Q83735190,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q67858545,V1069 Тельца,http://www.wikidata.org/entity/Q89539805,NAME Tau-Aur Complex,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q5854119,FZ Персея,http://www.wikidata.org/entity/Q33571,Q33571,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q78446044,Q78446044,http://www.wikidata.org/entity/Q5178054,Стивенсон 2,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q12124,Бетельгейзе,http://www.wikidata.org/entity/Q505816,Зимний треугольник,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83734742,Q83734742,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83735641,Q83735641,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79508657,Q79508657,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83733546,Q83733546,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q74701695,Q74701695,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79492608,Q79492608,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83733551,Q83733551,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79501013,Q79501013,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q77836216,Q77836216,http://www.wikidata.org/entity/Q622789,Barnard's galaxy,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79492166,Q79492166,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83987085,Q83987085,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q75254953,BW Тукана,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79499965,Q79499965,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83735807,Q83735807,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79625520,Q79625520,http://www.wikidata.org/entity/Q49984,Малое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q73980855,Q73980855,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83734909,Q83734909,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q56257212,Z Золотой Рыбы,http://www.wikidata.org/entity/Q49957,Большое Магелланово Облако,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q79496678,Q79496678,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q83737166,Q83737166,http://www.wikidata.org/entity/Q13724,галактика Треугольника,http://www.wikidata.org/entity/Q5898,красный сверхгигант
http://www.wikidata.org/entity/Q75725959,Q75725959,http://www.wikidata.org/entity/Q840010,Q840010,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78949786,Q78949786,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78947843,Q78947843,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78952946,Q78952946,http://www.wikidata.org/entity/Q1145442,Q1145442,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78953247,Q78953247,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79110663,Q79110663,http://www.wikidata.org/entity/Q67856760,Lower Centaurus-Crux,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79114442,Q79114442,http://www.wikidata.org/entity/Q14276,47 Тукана,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78948369,Q78948369,http://www.wikidata.org/entity/Q786756,Q786756,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79107089,Q79107089,http://www.wikidata.org/entity/Q14276,47 Тукана,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79114599,Q79114599,http://www.wikidata.org/entity/Q14276,47 Тукана,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78948007,Q78948007,http://www.wikidata.org/entity/Q1145442,Q1145442,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q78950107,Q78950107,http://www.wikidata.org/entity/Q1145815,Q1145815,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79101587,Q79101587,http://www.wikidata.org/entity/Q899854,Q899854,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79140472,Q79140472,http://www.wikidata.org/entity/Q14021,Messier 80,http://www.wikidata.org/entity/Q6243,переменная звезда
http://www.wikidata.org/entity/Q79105454,Q79105454,http://www.wikidata.org/entity/Q14276,47 Тукана,http://www.wikidata.org/entity/Q6243,переменная звезда
