star,starLabel,constellation
http://www.wikidata.org/entity/Q2608476,24 Волопаса,http://www.wikidata.org/entity/Q113711194
http://www.wikidata.org/entity/Q2608726,Q2608726,http://www.wikidata.org/entity/Q66477152
http://www.wikidata.org/entity/Q2616223,Q2616223,http://www.wikidata.org/entity/Q67790474
http://www.wikidata.org/entity/Q2701215,ро Центавра,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q2717617,ро Козерога,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q2717954,45 Волопаса,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q2758223,дзета Южного Креста,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q2778516,кси² Стрельца,http://www.wikidata.org/entity/Q1107655
http://www.wikidata.org/entity/Q2778521,кси¹ Стрельца,http://www.wikidata.org/entity/Q1107655
http://www.wikidata.org/entity/Q2819147,AE Андромеды,http://www.wikidata.org/entity/Q2469
http://www.wikidata.org/entity/Q2819170,AF Андромеды,http://www.wikidata.org/entity/Q2469
http://www.wikidata.org/entity/Q2892567,22 Ориона,http://www.wikidata.org/entity/Q86939956
http://www.wikidata.org/entity/Q2893795,Q2893795,http://www.wikidata.org/entity/Q76990388
http://www.wikidata.org/entity/Q2984151,Q2984151,http://www.wikidata.org/entity/Q78249833
http://www.wikidata.org/entity/Q3043036,гамма Геркулеса,http://www.wikidata.org/entity/Q10939524
http://www.wikidata.org/entity/Q3059192,Эта Волка A,http://www.wikidata.org/entity/Q66477132
http://www.wikidata.org/entity/Q3059192,Эта Волка A,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q3059203,эта Змеи,http://www.wikidata.org/entity/Q10939525
http://www.wikidata.org/entity/Q3124803,Q3124803,http://www.wikidata.org/entity/Q13423
http://www.wikidata.org/entity/Q3124861,Q3124861,http://www.wikidata.org/entity/Q67856751
http://www.wikidata.org/entity/Q3146554,Q3146554,http://www.wikidata.org/entity/Q27994
http://www.wikidata.org/entity/Q3235600,Q3235600,http://www.wikidata.org/entity/Q66477095
http://www.wikidata.org/entity/Q3303989,Theta Pictoris AB,http://www.wikidata.org/entity/Q76496999
http://www.wikidata.org/entity/Q3304088,ε Единорога A,http://www.wikidata.org/entity/Q66477096
http://www.wikidata.org/entity/Q3304161,кси Змеи,http://www.wikidata.org/entity/Q10939525
http://www.wikidata.org/entity/Q3304261,эпсилон Змеи,http://www.wikidata.org/entity/Q10939524
http://www.wikidata.org/entity/Q3304278,фи Кассиопеи,http://www.wikidata.org/entity/Q730450
http://www.wikidata.org/entity/Q3304544,Zeta Delphini A,http://www.wikidata.org/entity/Q76109866
http://www.wikidata.org/entity/Q3304598,кси² Центавра,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q3544119,Глизе 676 A,http://www.wikidata.org/entity/Q83416351
http://www.wikidata.org/entity/Q3596931,10 Единорога,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q3597307,12 Водолея A,http://www.wikidata.org/entity/Q3597317
http://www.wikidata.org/entity/Q3597308,12 Водолея B,http://www.wikidata.org/entity/Q3597317
http://www.wikidata.org/entity/Q3597313,12 Большого Пса,http://www.wikidata.org/entity/Q13897
http://www.wikidata.org/entity/Q3597949,1 Кормы,http://www.wikidata.org/entity/Q1065564
http://www.wikidata.org/entity/Q3598152,22 Возничего,http://www.wikidata.org/entity/Q86939918
http://www.wikidata.org/entity/Q3598873,дзета¹ Весов,http://www.wikidata.org/entity/Q78886379
http://www.wikidata.org/entity/Q3598876,32 Ориона,http://www.wikidata.org/entity/Q25383839
http://www.wikidata.org/entity/Q3598904,дзета³ Весов,http://www.wikidata.org/entity/Q78886379
http://www.wikidata.org/entity/Q3598960,38 Рака,http://www.wikidata.org/entity/Q13760
http://www.wikidata.org/entity/Q3599094,42 Рака,http://www.wikidata.org/entity/Q13760
http://www.wikidata.org/entity/Q3599283,Q3599283,http://www.wikidata.org/entity/Q66477110
http://www.wikidata.org/entity/Q3599306,52 Arietis C,http://www.wikidata.org/entity/Q1107653
http://www.wikidata.org/entity/Q3599327,53 Водолея B,http://www.wikidata.org/entity/Q524731
http://www.wikidata.org/entity/Q3599328,53 Водолея A,http://www.wikidata.org/entity/Q524731
http://www.wikidata.org/entity/Q3599401,57 Aquilae A,http://www.wikidata.org/entity/Q3781141
http://www.wikidata.org/entity/Q3599402,57 Aquilae B,http://www.wikidata.org/entity/Q3781141
http://www.wikidata.org/entity/Q3599445,59 Андромеды B,http://www.wikidata.org/entity/Q75242351
http://www.wikidata.org/entity/Q3599446,59 Андромеды A,http://www.wikidata.org/entity/Q75242351
http://www.wikidata.org/entity/Q3599503,60 Ориона,http://www.wikidata.org/entity/Q79183866
http://www.wikidata.org/entity/Q3599762,74 Ориона,http://www.wikidata.org/entity/Q78799377
http://www.wikidata.org/entity/Q3600069,8 Lacertae A,http://www.wikidata.org/entity/Q128612
http://www.wikidata.org/entity/Q3600070,8 Lacertae B,http://www.wikidata.org/entity/Q3600069
http://www.wikidata.org/entity/Q3612958,8 Весов,http://www.wikidata.org/entity/Q13047
http://www.wikidata.org/entity/Q3612958,8 Весов,http://www.wikidata.org/entity/Q1049735
http://www.wikidata.org/entity/Q3648712,Q3648712,http://www.wikidata.org/entity/Q86073859
http://www.wikidata.org/entity/Q3667339,EZ Кита,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q3680325,Q3680325,http://www.wikidata.org/entity/Q67622709
http://www.wikidata.org/entity/Q3680325,Q3680325,http://www.wikidata.org/entity/Q67624471
http://www.wikidata.org/entity/Q3680325,Q3680325,http://www.wikidata.org/entity/Q67795738
http://www.wikidata.org/entity/Q3680573,IC 5132,http://www.wikidata.org/entity/Q1121278
http://www.wikidata.org/entity/Q3682282,Q3682282,http://www.wikidata.org/entity/Q67847972
http://www.wikidata.org/entity/Q3682568,Q3682568,http://www.wikidata.org/entity/Q67623728
http://www.wikidata.org/entity/Q3682568,Q3682568,http://www.wikidata.org/entity/Q67623996
http://www.wikidata.org/entity/Q3682568,Q3682568,http://www.wikidata.org/entity/Q67790991
http://www.wikidata.org/entity/Q3682568,Q3682568,http://www.wikidata.org/entity/Q67797226
http://www.wikidata.org/entity/Q3684242,Q3684242,http://www.wikidata.org/entity/Q82522
http://www.wikidata.org/entity/Q3684242,Q3684242,http://www.wikidata.org/entity/Q870674
http://www.wikidata.org/entity/Q3684242,Q3684242,http://www.wikidata.org/entity/Q67790366
http://www.wikidata.org/entity/Q3684242,Q3684242,http://www.wikidata.org/entity/Q67796466
http://www.wikidata.org/entity/Q3684312,Q3684312,http://www.wikidata.org/entity/Q870674
http://www.wikidata.org/entity/Q3684312,Q3684312,http://www.wikidata.org/entity/Q67790366
http://www.wikidata.org/entity/Q3684312,Q3684312,http://www.wikidata.org/entity/Q67796466
http://www.wikidata.org/entity/Q3684454,Q3684454,http://www.wikidata.org/entity/Q67630796
http://www.wikidata.org/entity/Q3685863,Q3685863,http://www.wikidata.org/entity/Q271818
http://www.wikidata.org/entity/Q3694050,Q3694050,http://www.wikidata.org/entity/Q67622809
http://www.wikidata.org/entity/Q3694050,Q3694050,http://www.wikidata.org/entity/Q67625175
http://www.wikidata.org/entity/Q3694050,Q3694050,http://www.wikidata.org/entity/Q67793426
http://www.wikidata.org/entity/Q3711589,Q3711589,http://www.wikidata.org/entity/Q67847809
http://www.wikidata.org/entity/Q3714035,IC 384,http://www.wikidata.org/entity/Q67623039
http://www.wikidata.org/entity/Q3714035,IC 384,http://www.wikidata.org/entity/Q67624808
http://www.wikidata.org/entity/Q3714035,IC 384,http://www.wikidata.org/entity/Q67793425
http://www.wikidata.org/entity/Q3714261,IC 300,http://www.wikidata.org/entity/Q67622925
http://www.wikidata.org/entity/Q3714261,IC 300,http://www.wikidata.org/entity/Q67624654
http://www.wikidata.org/entity/Q3714261,IC 300,http://www.wikidata.org/entity/Q67792902
http://www.wikidata.org/entity/Q3716896,Q3716896,http://www.wikidata.org/entity/Q82522
http://www.wikidata.org/entity/Q3716896,Q3716896,http://www.wikidata.org/entity/Q870674
http://www.wikidata.org/entity/Q3716896,Q3716896,http://www.wikidata.org/entity/Q67790366
http://www.wikidata.org/entity/Q3716896,Q3716896,http://www.wikidata.org/entity/Q67796466
http://www.wikidata.org/entity/Q3716905,Q3716905,http://www.wikidata.org/entity/Q15110845
http://www.wikidata.org/entity/Q3716914,Q3716914,http://www.wikidata.org/entity/Q13083926
http://www.wikidata.org/entity/Q3716924,Q3716924,http://www.wikidata.org/entity/Q15110845
http://www.wikidata.org/entity/Q3716986,Q3716986,http://www.wikidata.org/entity/Q15110839
http://www.wikidata.org/entity/Q3716986,Q3716986,http://www.wikidata.org/entity/Q67843895
http://www.wikidata.org/entity/Q3717437,Q3717437,http://www.wikidata.org/entity/Q15106486
http://www.wikidata.org/entity/Q3717670,Q3717670,http://www.wikidata.org/entity/Q15106402
http://www.wikidata.org/entity/Q3717670,Q3717670,http://www.wikidata.org/entity/Q67791148
http://www.wikidata.org/entity/Q3717801,Q3717801,http://www.wikidata.org/entity/Q13082878
http://www.wikidata.org/entity/Q3718640,Q3718640,http://www.wikidata.org/entity/Q15104744
http://www.wikidata.org/entity/Q3719015,Q3719015,http://www.wikidata.org/entity/Q15104007
http://www.wikidata.org/entity/Q3780455,Q3780455,http://www.wikidata.org/entity/Q2608909
http://www.wikidata.org/entity/Q3780552,Q3780552,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q3780575,Q3780575,http://www.wikidata.org/entity/Q66477111
http://www.wikidata.org/entity/Q3780784,HD 211073 A,http://www.wikidata.org/entity/Q3780783
http://www.wikidata.org/entity/Q3780791,Q3780791,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q3780888,Q3780888,http://www.wikidata.org/entity/Q78603665
http://www.wikidata.org/entity/Q3780902,Q3780902,http://www.wikidata.org/entity/Q66491170
http://www.wikidata.org/entity/Q3780914,Q3780914,http://www.wikidata.org/entity/Q86939956
http://www.wikidata.org/entity/Q3780919,Q3780919,http://www.wikidata.org/entity/Q1109641
http://www.wikidata.org/entity/Q3780921,Q3780921,http://www.wikidata.org/entity/Q86939956
http://www.wikidata.org/entity/Q3780926,Q3780926,http://www.wikidata.org/entity/Q86939956
http://www.wikidata.org/entity/Q3780928,Q3780928,http://www.wikidata.org/entity/Q80725566
http://www.wikidata.org/entity/Q3780934,Q3780934,http://www.wikidata.org/entity/Q86939956
http://www.wikidata.org/entity/Q3780944,Q3780944,http://www.wikidata.org/entity/Q693565
http://www.wikidata.org/entity/Q3780981,Q3780981,http://www.wikidata.org/entity/Q79280833
http://www.wikidata.org/entity/Q3781031,Q3781031,http://www.wikidata.org/entity/Q83796076
http://www.wikidata.org/entity/Q3781032,HD 41742,http://www.wikidata.org/entity/Q83796076
http://www.wikidata.org/entity/Q3781033,Q3781033,http://www.wikidata.org/entity/Q66477116
http://www.wikidata.org/entity/Q3781105,Q3781105,http://www.wikidata.org/entity/Q1047630
http://www.wikidata.org/entity/Q3781178,V350 Большого Пса,http://www.wikidata.org/entity/Q66491160
http://www.wikidata.org/entity/Q3781246,Q3781246,http://www.wikidata.org/entity/Q1049735
http://www.wikidata.org/entity/Q3781315,Q3781315,http://www.wikidata.org/entity/Q66491189
http://www.wikidata.org/entity/Q3781358,Q3781358,http://www.wikidata.org/entity/Q81665122
http://www.wikidata.org/entity/Q10847858,Q10847858,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847859,Q10847859,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q10847904,Q10847904,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847906,Q10847906,http://www.wikidata.org/entity/Q83617004
http://www.wikidata.org/entity/Q10847907,Q10847907,http://www.wikidata.org/entity/Q83617004
http://www.wikidata.org/entity/Q10847920,Q10847920,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847925,Q10847925,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847961,Q10847961,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847967,Q10847967,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847982,Q10847982,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10847994,Q10847994,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848008,Q10848008,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848014,Q10848014,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848016,Q10848016,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848025,Q10848025,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848042,Q10848042,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848053,Q10848053,http://www.wikidata.org/entity/Q66477111
http://www.wikidata.org/entity/Q10848067,Q10848067,http://www.wikidata.org/entity/Q66477146
http://www.wikidata.org/entity/Q10848068,Q10848068,http://www.wikidata.org/entity/Q66477146
http://www.wikidata.org/entity/Q10848071,Q10848071,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848089,Q10848089,http://www.wikidata.org/entity/Q67856751
http://www.wikidata.org/entity/Q10848090,V1040 Скорпиона,http://www.wikidata.org/entity/Q67856751
http://www.wikidata.org/entity/Q10848148,Q10848148,http://www.wikidata.org/entity/Q76497113
http://www.wikidata.org/entity/Q10848156,Q10848156,http://www.wikidata.org/entity/Q75147041
http://www.wikidata.org/entity/Q10848157,Q10848157,http://www.wikidata.org/entity/Q67856751
http://www.wikidata.org/entity/Q10848164,Q10848164,http://www.wikidata.org/entity/Q67856751
http://www.wikidata.org/entity/Q10848172,Q10848172,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848181,Q10848181,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848231,Q10848231,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848236,Q10848236,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q10848328,Q10848328,http://www.wikidata.org/entity/Q77840143
http://www.wikidata.org/entity/Q10848427,Q10848427,http://www.wikidata.org/entity/Q66477118
http://www.wikidata.org/entity/Q10848453,Q10848453,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q10848454,Q10848454,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q10848459,Q10848459,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q10848461,Q10848461,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q10848468,Q10848468,http://www.wikidata.org/entity/Q11234
http://www.wikidata.org/entity/Q10848486,Q10848486,http://www.wikidata.org/entity/Q66477135
http://www.wikidata.org/entity/Q10848528,Q10848528,http://www.wikidata.org/entity/Q66491164
http://www.wikidata.org/entity/Q10848545,Q10848545,http://www.wikidata.org/entity/Q66491489
http://www.wikidata.org/entity/Q10848581,Q10848581,http://www.wikidata.org/entity/Q66477119
http://www.wikidata.org/entity/Q10848658,Q10848658,http://www.wikidata.org/entity/Q1195678
http://www.wikidata.org/entity/Q10848681,Q10848681,http://www.wikidata.org/entity/Q66491165
http://www.wikidata.org/entity/Q10848764,Q10848764,http://www.wikidata.org/entity/Q66491493
http://www.wikidata.org/entity/Q10848852,Q10848852,http://www.wikidata.org/entity/Q83590141
http://www.wikidata.org/entity/Q10848910,Q10848910,http://www.wikidata.org/entity/Q85416261
http://www.wikidata.org/entity/Q10848911,Q10848911,http://www.wikidata.org/entity/Q85416261
http://www.wikidata.org/entity/Q10849037,Q10849037,http://www.wikidata.org/entity/Q76496330
http://www.wikidata.org/entity/Q10849038,Q10849038,http://www.wikidata.org/entity/Q1072618
http://www.wikidata.org/entity/Q10849038,Q10849038,http://www.wikidata.org/entity/Q67856749
http://www.wikidata.org/entity/Q10849063,Q10849063,http://www.wikidata.org/entity/Q74171604
http://www.wikidata.org/entity/Q12064810,Q12064810,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q12064844,Q12064844,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q12064891,Q12064891,http://www.wikidata.org/entity/Q74075365
http://www.wikidata.org/entity/Q12064916,Q12064916,http://www.wikidata.org/entity/Q67856760
http://www.wikidata.org/entity/Q12064955,Q12064955,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q12064996,Q12064996,http://www.wikidata.org/entity/Q67856755
http://www.wikidata.org/entity/Q12065012,Q12065012,http://www.wikidata.org/entity/Q67856760
